Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Segment_File_Name,Label,Cluster,Predicted_Label,PCA1,PCA2
0.21577643,135.99917763,1345.246642091202,0.0604149785942337,-233.76625,125.87938,-25.994068,14.652892,-10.562644,-10.6919565,-15.346666,-5.5219626,-6.0454783,-0.8983309,-12.882658,-14.623329,-24.610823,0.0019264056,"Johann Sebastian Bach, Pierre Fournier - Cello Suite No.1 In G Major, BWV 1007- 1. Prélude_segment_120_150.wav",classical,1,classical,-5.046676155150068,3.111817577438676
0.26976246,86.1328125,1871.0408496040864,0.1013242000598086,-315.38385,97.25703,-20.851423,9.703067,-3.7077608,-5.5141916,-10.664211,-5.412696,-5.4411798,-2.224928,-10.657235,-11.880362,-19.417412,0.0038430714,"Johann Sebastian Bach, Pierre Fournier - Cello Suite No.1 In G Major, BWV 1007- 1. Prélude_segment_150_180.wav",classical,1,classical,-3.8115554800273146,2.748555163306898
0.29878005,86.1328125,934.5880382643412,0.0414989932033668,-380.19495,166.74934,-7.625165,31.361029,15.586286,-1.8118014,-0.96308017,4.490116,-1.3779879,0.07570103,-7.6699643,-5.6850047,-4.5641184,0.0018816808,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_0_30.wav",classical,2,classical,-2.185629893391298,-1.2820872604782354
0.29186252,95.703125,938.4066236048584,0.0426603618421052,-354.2508,167.95456,-11.704213,32.03431,13.56358,-1.0442384,-0.7209485,4.745675,-1.0634284,-0.2755625,-8.346969,-3.7556198,-2.4774456,0.0018055585,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_30_60.wav",classical,2,classical,-1.982927825799723,-1.2136359868689688
0.26751795,95.703125,1092.2834339083056,0.0511474609375,-272.6386,158.40703,-25.39605,25.338194,8.0421295,-8.856782,-8.408878,0.64074785,-7.217966,-5.6847515,-13.424427,-7.152734,-6.7753234,0.0017639402,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_60_90.wav",classical,1,classical,-3.695144349727509,0.65442228465201
0.29035458,89.10290948,1326.241943807596,0.0653964299535603,-236.40587,132.10925,-16.77829,24.099474,8.533657,-3.4592538,-4.439936,2.2535007,-4.112759,-5.5525837,-14.515392,-4.5958443,-4.8896694,0.0017820724,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_90_120.wav",classical,1,classical,-2.6751576828853603,0.48897133875374954
0.28696883,107.66601562,1186.2579790961154,0.0599822525638544,-266.96915,145.72699,-15.636891,25.959288,11.377357,-1.7415301,-3.0007055,1.544218,-4.2987843,-3.9260628,-12.220523,-5.635898,-6.031311,0.0017693763,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_120_150.wav",classical,1,classical,-2.662280592941284,0.00799905396824473
0.26401386,89.10290948,1352.6542315635572,0.0684738867792182,-211.78575,138.67867,-31.224615,22.696444,3.5611587,-10.3611555,-13.374029,-3.9735186,-7.7751894,-7.0040674,-14.902165,-7.0240006,-8.207501,0.0017378901,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_150_180.wav",classical,1,classical,-4.030156242695779,1.7980758231936687
0.5645565,123.046875,1196.896883772572,0.0481019631410256,-474.53976,91.94271,8.456963,25.428001,18.526949,11.8442135,8.212367,9.027788,3.9041908,4.0427113,-0.07653726,5.8090143,3.843732,0.0036749814,"Johann Sebastian Bach, Sheku Kanneh-Mason, Hannah Roberts, Ben Davies, Desmond Neysmith, Max Ruisi - Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)_segment_180_210.wav",classical,0,techno,1.5731246341194756,-2.755621669697463
0.21806532,215.33203125,725.8453728839478,0.0480254087654798,-492.81558,179.40749,28.73709,-13.266485,-0.46375507,-4.430519,-10.021865,-7.003412,-5.8134637,-5.078519,-3.5162845,-6.379052,-9.080107,0.0050416654,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_0_30.wav",classical,2,classical,-4.706131530810001,-0.51458252688065
0.18125816,234.90767045,689.6571950187828,0.0489887438322368,-475.60233,159.6803,30.31754,-11.039888,-5.717798,-9.452467,-14.058294,-13.907479,-11.989663,-6.768754,-2.5177116,-3.2197351,-3.536637,0.0050774734,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_30_60.wav",classical,2,classical,-5.1762954670097265,0.018776026964709352
0.19431531,215.33203125,610.2826559011625,0.0442771321110681,-516.5784,184.05865,36.972095,-10.36147,-1.5145757,-4.7936673,-9.813559,-7.161318,-6.119619,-5.430432,-3.7169454,-5.803076,-8.410885,0.004966034,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_60_90.wav",classical,2,classical,-4.865822345492338,-0.7595574432779046
0.17975393,198.76802885,676.8579116385342,0.0481372750580495,-490.531,176.68344,25.636837,-11.916187,-2.6169112,-10.1755,-15.545784,-14.020768,-12.320121,-7.493766,-3.1538002,-3.7288003,-4.2952747,0.0050817686,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_90_120.wav",classical,2,classical,-5.5145696690718395,-0.02831991708313021
0.21076055,99.38401442,638.7005257260963,0.0475065154556888,-460.95047,180.05978,29.39556,-11.922801,-3.2552276,-8.897817,-12.672633,-10.263543,-8.023809,-2.360956,1.316044,-3.4020956,-8.836059,0.004890112,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_120_150.wav",classical,2,classical,-4.689561526545421,-0.2875953377263064
0.21111824,103.359375,610.7755626912738,0.0429139506337074,-448.32294,192.18112,22.672712,-11.74859,5.8252645,-5.9404106,-12.989841,-10.315052,-14.681187,-14.322293,-8.972551,-7.5928545,-4.376221,0.004459613,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_150_180.wav",classical,2,classical,-6.031912242718384,-0.33459950967203367
0.20508817,99.38401442,631.2779559463047,0.0463712237567724,-474.1311,175.76106,33.429455,-10.89978,-4.154597,-7.8404236,-12.3842535,-10.807061,-7.742827,-1.8640321,1.8358665,-2.7338715,-8.698732,0.004897475,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_180_210.wav",classical,2,classical,-4.582298487248132,-0.38631769449090925
0.19591403,198.76802885,625.6366439309693,0.0435503791360294,-444.84872,183.68544,23.013834,-10.09477,3.6795888,-6.2083745,-11.833822,-10.668956,-14.034763,-12.350113,-7.559114,-6.943473,-3.3710542,0.0047656093,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_210_240.wav",classical,2,classical,-5.688847917766515,-0.3665677378943755
0.26955733,95.703125,956.5241903628968,0.0355014143318965,-702.53784,152.9014,55.517033,18.82853,9.502627,13.953095,-0.23431304,-5.0582256,-6.4263897,4.0664287,-1.7474658,-3.3353124,-8.92349,0.009787305,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Aria_segment_240_270.wav",classical,2,classical,-2.6111328821723574,-2.500235935811075
0.22219917,184.5703125,722.1070388680757,0.0460866449787151,-407.1206,177.5366,5.1858654,-18.290873,3.290723,-7.2757597,-15.488816,-14.70173,-15.446331,-13.23475,-11.279882,-12.976685,-10.854096,0.005147458,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_0_30.wav",classical,2,classical,-6.773355942758548,0.8614019749413683
0.2145583,89.10290948,645.5201755473556,0.0432344324448529,-441.87015,179.7187,16.130268,-18.483755,-0.19392665,-5.837427,-13.406798,-14.000042,-13.645375,-10.612053,-8.502684,-10.147732,-10.490461,0.0048828563,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_30_60.wav",classical,2,classical,-6.330541127278605,0.4597433009859796
0.20546338,172.265625,742.2159615448315,0.049652383054373,-376.96454,185.63979,-8.667835,-20.684195,3.6182578,-12.812306,-17.97425,-15.391666,-15.487483,-11.308339,-9.1647835,-11.640878,-11.615943,0.0047118054,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_60_90.wav",classical,2,classical,-6.856654576343907,1.266698476976252
0.1966944,172.265625,652.228004720756,0.0434955797697368,-457.1253,186.08842,14.750147,-17.62688,-1.0355018,-9.392678,-15.455561,-13.104032,-13.062924,-11.953943,-7.418271,-6.373331,-9.044312,0.00507333,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_90_120.wav",classical,2,classical,-6.2655031425815535,0.4240902096948481
0.22622274,184.5703125,656.9152723588961,0.0410851635061919,-373.58478,192.21477,-1.7085391,-12.028565,7.984682,-9.78814,-11.882786,-11.421627,-15.474449,-12.741599,-11.725218,-13.369404,-12.784167,0.004694603,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_120_150.wav",classical,2,classical,-6.631414247430044,0.6156943885496337
0.20782883,184.5703125,617.8410669307126,0.0419075319272445,-430.3069,184.74629,19.394281,-14.987139,1.0211114,-7.4436812,-14.591458,-13.976139,-13.420504,-10.371349,-8.321328,-8.875038,-9.55027,0.0048833573,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_150_180.wav",classical,2,classical,-6.251305699204435,0.280297040555459
0.22346915,151.99908088,658.7556301000683,0.0372981473554033,-456.9962,156.56097,27.085506,-7.9663935,2.1864893,-1.6091028,-7.869493,-10.854335,-12.09845,-9.963139,-10.26366,-12.241917,-10.810111,0.009837349,"Johann Sebastian Bach, Víkingur Ólafsson - Goldberg Variations, BWV 988- Var. 21_segment_180_210.wav",classical,2,classical,-5.712806352268715,-0.0983860423123303
0.20627528,135.99917763,1007.2646701503098,0.0567010932662538,-396.58868,160.6982,-1.0935038,3.0602186,-2.3175228,-19.864986,-14.117609,-16.347565,-14.763548,-10.450467,-3.477742,9.591207,8.867567,0.003946183,"Johannes Brahms, Alfred Brendel - Variations and Fugue on a Theme by Handel, Op.24- Aria - Live_segment_0_30.wav",classical,1,classical,-4.259307110966228,0.3119388583054168
0.17976385,151.99908088,940.7052836725592,0.051380728903087,-401.67105,162.67018,3.7355506,5.4566545,0.010382649,-15.985869,-12.807289,-14.868915,-15.724389,-13.657851,-6.68289,5.389017,8.00638,0.004745542,"Johannes Brahms, Alfred Brendel - Variations and Fugue on a Theme by Handel, Op.24- Aria - Live_segment_30_60.wav",classical,2,classical,-4.734595534631901,0.1036139495704367
0.24833253,135.99917763,1010.5062670621636,0.0483492919166021,-485.38864,151.46925,17.737507,33.47077,-4.2511306,0.5545248,-2.716191,-11.211573,-9.022776,-7.2048717,-11.892159,-8.030604,-0.74332637,0.0021200988,"Johannes Brahms, Leonidas Kavakos, Yuja Wang - Wiegenlied, Op. 49, No. 4_segment_0_30.wav",classical,2,classical,-3.989033520528084,-0.34384080745094225
0.22199248,143.5546875,1030.9727228962106,0.0488447537732198,-457.03726,151.94754,8.659326,36.936214,-3.6903353,-2.2340384,-5.153941,-14.469648,-8.96784,-8.049417,-13.08804,-9.631662,-4.7460294,0.0021295205,"Johannes Brahms, Leonidas Kavakos, Yuja Wang - Wiegenlied, Op. 49, No. 4_segment_30_60.wav",classical,1,classical,-4.580293844623929,0.20771854636480264
0.217588,143.5546875,938.659559117322,0.045340617743808,-462.85614,149.45393,18.137154,32.92141,-1.1881588,-4.4099746,-6.077392,-15.464472,-10.380487,-10.230569,-12.553465,-6.7724867,-0.89789206,0.0021721094,"Johannes Brahms, Leonidas Kavakos, Yuja Wang - Wiegenlied, Op. 49, No. 4_segment_60_90.wav",classical,2,classical,-4.660348905269463,-0.17825714463706072
0.6768139,143.5546875,1910.5218216107992,0.0497422756109022,-791.9696,102.349304,21.968044,15.132784,15.975662,17.333984,3.903858,7.5235224,8.151921,14.063908,5.522783,4.2278905,0.43788242,0.005752895,"Johannes Brahms, Leonidas Kavakos, Yuja Wang - Wiegenlied, Op. 49, No. 4_segment_90_120.wav",classical,0,techno,2.1656850089976682,-3.146968406509529
0.20524926,54.97839096,551.4853665651073,0.042633151122291,-477.89542,177.96475,57.358746,4.610566,-2.2946856,-5.4177504,-7.487449,-9.06316,-10.135999,-8.16736,-5.06898,-4.9593215,-8.761138,0.007237275,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_0_30.wav",classical,2,classical,-5.059856075334783,-0.8787720724396806
0.20449552,54.97839096,542.617790169596,0.0468821806066176,-460.06888,189.0374,53.12162,-3.7484376,-5.574924,-2.7095141,-2.731859,-4.5741134,-3.7052655,-1.8540182,-6.173982,-13.308863,-15.489906,0.006022982,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_30_60.wav",classical,2,classical,-4.9672499604499745,-0.691738834641147
0.19912058,57.421875,560.4539526638124,0.0463897421633126,-463.98572,177.31673,50.61755,-2.5712466,-6.636439,-6.6360583,-7.6873155,-9.429018,-9.801646,-9.439068,-9.963552,-8.811984,-7.281566,0.00568514,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_60_90.wav",classical,2,classical,-5.64849411132664,-0.31375874535367304
0.1847041,161.49902344,584.032277346001,0.0483262383900928,-392.4374,185.30048,40.681725,-2.8899322,-3.5318544,-7.2596135,-8.152475,-8.182776,-7.2798715,-6.400388,-6.828361,-6.690129,-6.802189,0.0056410045,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_90_120.wav",classical,2,classical,-4.993621160301861,-0.470211388554492
0.20379229,78.30255682,512.4813766912055,0.0419797159200851,-501.12036,170.55762,64.63366,6.976812,-4.002564,-3.8354654,-4.2805142,-6.062824,-6.960125,-6.1990814,-5.752304,-5.0246024,-4.211494,0.0050033485,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_120_150.wav",classical,2,classical,-4.408333646733994,-1.3879729606452436
0.24698707,172.265625,616.59005394787,0.0469384916795665,-593.5696,183.05093,47.35975,3.8704453,2.806308,1.9875779,1.3937538,-1.8859869,-5.1864676,-7.7704835,-11.422351,-11.446742,-7.813744,0.0049099536,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_150_180.wav",classical,2,classical,-4.553863549330717,-1.5618263665660967
0.39769328,117.45383523,996.6908300083848,0.0290719434089467,-614.68335,90.1545,45.928814,24.987139,19.780188,14.199375,7.487382,1.9846829,-1.0048565,-3.1574428,-5.0750914,-4.1284122,-1.5434476,0.01720816,"John Field, Alice Sara Ott - Nocturne No. 9 in E Minor, H. 46_segment_180_210.wav",classical,2,classical,-1.0496531049454763,-3.139452193698946
0.2511931,69.83741554,540.7283717660218,0.0352703838525541,-481.20575,208.7144,47.470173,-12.908076,3.608994,8.146091,-6.795959,-14.647091,-15.740732,-17.101608,-14.959716,-9.2833,-4.4158783,0.0052028005,"John Field, Alice Sara Ott - Prelude in C Minor - Upright Piano_segment_0_30.wav",classical,2,classical,-6.331054403354138,-1.0540855252537322
0.4412718,161.49902344,1291.061267485823,0.0481157694777397,-637.19806,146.81828,42.26782,-2.1137438,7.303621,15.556026,8.83271,1.1897454,-1.0929488,-0.655665,-1.5757082,-4.0007415,-3.3780107,0.0064611468,"John Field, Alice Sara Ott - Prelude in C Minor - Upright Piano_segment_30_60.wav",classical,2,classical,-1.300386320745094,-2.564479311312848
0.25251397,129.19921875,1012.2222958001988,0.0475700071352554,-416.28375,159.15216,-9.542186,24.288183,-4.635324,1.171047,-5.5832014,-5.0377173,-9.145958,-10.878785,-14.655888,-11.198474,-9.416327,0.0017997739,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_0_30.wav",classical,1,classical,-4.634596839489901,0.7352846237908277
0.28405577,129.19921875,1199.5921433050064,0.0581923918827399,-320.8518,157.45758,-29.610537,33.343407,-13.545573,-3.8314304,-10.345028,-8.947382,-11.129689,-7.482701,-17.930996,-12.8503895,-12.04316,0.0017748858,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_30_60.wav",classical,1,classical,-4.977870107739542,2.3331123660220605
0.2524546,135.99917763,1519.571386654729,0.082454149937113,-272.9837,132.33098,-15.939234,30.802977,-14.901173,-5.5470977,-8.476895,-4.264881,-11.727093,-6.9819026,-13.724113,-8.56367,-9.000446,0.0017795791,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_60_90.wav",classical,1,classical,-3.985736395952479,2.3712696949628813
0.2630229,129.19921875,1174.6897165006194,0.0583428066950464,-307.60623,155.94409,-14.283865,24.321213,-10.934379,-1.0819001,-6.9255824,-5.1120706,-9.590513,-4.8537426,-11.379841,-5.95566,-7.8103323,0.0018078747,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_90_120.wav",classical,1,classical,-3.7507483274039615,1.2914552293286854
0.29116672,123.046875,1418.95997358333,0.0793744255514705,-249.01543,146.61732,-15.231611,27.448578,-10.938577,-0.82124144,-4.794883,-3.7673662,-13.934343,-7.9759126,-13.309754,-2.5131845,-6.1643996,0.0018117997,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_120_150.wav",classical,1,classical,-3.405787600510265,1.7209423743013614
0.278243,123.046875,1272.148117769522,0.0648726235971362,-281.03433,152.42538,-6.106246,31.139235,-7.2816157,1.6967957,-6.4316287,-2.8441513,-11.2363405,-7.0200257,-11.7748375,-1.9980854,-2.0090957,0.0017939729,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_150_180.wav",classical,1,classical,-3.077645376825234,0.7999834818745649
0.24495818,143.5546875,1296.027167304401,0.0675823577786377,-398.867,144.50066,-4.1805053,32.697945,-7.6606216,-0.7882298,-3.3102,-5.16151,-9.344062,-8.333139,-15.294541,-4.3690424,1.4574094,0.0017791702,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_180_210.wav",classical,1,classical,-3.444225724489404,0.5887264005080621
0.37289837,129.19921875,1178.8525292958516,0.0638694225902288,-503.6117,130.01053,20.805298,31.309206,8.772844,7.336732,1.5849224,-5.7940354,2.2588723,7.648312,-13.275771,-9.634288,6.4626613,0.0037900945,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth - Schindler's List- Main Theme_segment_210_240.wav",classical,2,classical,-1.468958975616455,-1.6626586712174363
0.25779662,184.5703125,530.9701766990192,0.0309835617018188,-309.53632,206.17203,38.338337,-2.6777823,12.813978,8.181529,-1.2094656,-6.6710963,-10.450833,-5.6850977,-2.5247598,-6.667903,-11.546541,0.005343982,Jon Batiste - American Symphony Theme_segment_0_30.wav,classical,2,classical,-4.051785820904163,-1.801948704561336
0.2576899,161.49902344,590.3411185548381,0.0390265969669117,-322.6345,198.5254,43.72743,-7.8093896,1.5936227,7.0118437,2.6310368,-0.6810839,-2.3940377,-2.4127183,-4.2971363,-8.42708,-11.026447,0.005037359,Jon Batiste - American Symphony Theme_segment_30_60.wav,classical,2,classical,-3.4685418239251384,-1.5849848728380365
0.2633871,80.74951172,512.0231680111979,0.0289185704092492,-305.42032,210.07053,39.770267,-3.3448842,14.3881445,9.510966,-3.8291566,-7.167031,-6.9706607,-5.3838434,-6.3257184,-7.437891,-6.9435387,0.004147894,Jon Batiste - American Symphony Theme_segment_60_90.wav,classical,2,classical,-4.068016489138992,-2.0101278508241944
0.27726716,161.49902344,475.8136600995139,0.0278913657362616,-287.91354,224.58702,39.420452,-7.839493,14.747688,11.455467,-1.6624159,-3.299467,-5.853201,-7.2542477,-6.7259607,-9.494263,-12.914447,0.0040923497,Jon Batiste - American Symphony Theme_segment_90_120.wav,classical,2,classical,-4.240411550920694,-1.9965662530449453
0.19989431,151.99908088,1070.6237186003905,0.0884726320626935,-330.53635,170.234,-5.0469494,-13.67481,13.74847,14.319738,3.4701903,0.42511827,5.171584,5.0804787,0.082994394,-1.3548152,-2.4876184,0.0057767937,Jon Batiste - American Symphony Theme_segment_120_150.wav,classical,2,classical,-1.0925266802607534,-1.614474432681165
0.29559043,151.99908088,1033.42210123299,0.0442552216198979,-504.22083,110.38696,23.074913,3.948291,1.6493099,11.291716,19.540586,15.749598,9.258175,4.9675245,3.9893434,4.365441,0.6100854,0.007600271,Jon Batiste - American Symphony Theme_segment_150_180.wav,classical,0,techno,1.0910216052603043,-2.967427731551273
0.2177777,123.046875,713.1171533572445,0.0385428508368808,-417.18768,165.36705,60.553974,25.622116,4.400707,-3.0909321,-3.7816226,-7.8397555,-7.701761,-4.9858356,-0.5210379,5.2812243,5.87704,0.0036293212,Jon Batiste - Dusklight Movement_segment_0_30.wav,classical,2,classical,-2.6701042273998894,-2.332856374538656
0.18648173,123.046875,700.2053793705196,0.0434279308968653,-375.31305,169.53836,54.008247,9.430738,1.7570193,-3.4600055,-8.248179,-10.567119,-8.945621,-2.9106445,3.3224108,8.061828,8.805637,0.0041689626,Jon Batiste - Dusklight Movement_segment_30_60.wav,classical,2,classical,-2.711837814830564,-2.0287332228786483
0.2578607,117.45383523,614.300033238536,0.0381974258659055,-342.57632,193.24736,52.101524,3.8895917,-0.78815913,-0.19104023,-0.5559458,-1.7534208,-0.6279095,2.1353054,3.5346093,4.6862936,3.6415873,0.004151033,Jon Batiste - Dusklight Movement_segment_60_90.wav,classical,2,classical,-1.800157772631477,-2.4656209413227343
0.20114355,117.45383523,780.1393206080913,0.0455507449690402,-389.25308,158.41902,52.787262,6.439822,-2.1028762,-3.803144,-5.08605,-5.776186,-4.43718,-0.74333054,2.7036428,6.189367,7.7987843,0.004508307,Jon Batiste - Dusklight Movement_segment_90_120.wav,classical,2,classical,-2.231152734169826,-1.9318194988309154
0.19063613,117.45383523,674.0176049067327,0.0416494080156733,-383.57806,174.85455,52.992798,7.571993,2.7596128,-1.2014712,-6.0522757,-8.316925,-6.948794,-0.92554617,3.0255306,2.2961118,0.27814627,0.0045690634,Jon Batiste - Dusklight Movement_segment_120_150.wav,classical,2,classical,-2.9989575319813278,-1.8885606865133444
0.217741,107.66601562,564.6714576702482,0.0351981998597136,-352.3978,187.64868,58.13273,8.969489,7.9079356,4.4093747,-5.5287604,-9.736256,-7.6354957,-4.142838,-2.6587083,-1.8199457,-1.9029377,0.0038357407,Jon Batiste - Dusklight Movement_segment_150_180.wav,classical,2,classical,-3.617033200579272,-2.106637315785674
0.25409383,112.34714674,482.8250904281551,0.0275652150251548,-323.41187,196.80473,61.953148,7.8993936,9.361237,11.210243,4.238169,-1.4865768,-4.377723,-3.4558306,-1.905942,-1.7079233,-4.0086465,0.0037510127,Jon Batiste - Dusklight Movement_segment_180_210.wav,classical,2,classical,-2.5886453556332936,-2.9410774219231075
0.24462421,112.34714674,525.258178489867,0.0311211270075464,-317.94153,196.69254,52.793404,5.209134,8.584423,9.617495,4.470876,1.1202296,-1.0844096,0.3489174,0.95065343,-0.91339,-4.678273,0.0043102,Jon Batiste - Dusklight Movement_segment_210_240.wav,classical,2,classical,-2.0494864227993186,-2.8797143089711668
0.22725967,103.359375,889.5067525406406,0.0378209786821705,-429.3736,118.86278,43.417404,16.26833,6.0734634,0.88694113,-1.2227011,-2.5652757,-1.4105235,0.89979416,2.2124326,2.8900106,1.8054212,0.0077114827,Jon Batiste - Dusklight Movement_segment_240_270.wav,classical,2,classical,-1.5497069389216749,-2.1108195554546882
0.23103483,129.19921875,690.1252682028075,0.040135055872678,-322.0052,197.07153,16.322302,-8.136519,11.424264,4.943514,-4.12013,-0.119384386,1.7513148,0.061622266,2.420887,4.4378486,3.5623379,0.00559329,Jon Batiste - Für Elise - Batiste_segment_0_30.wav,classical,2,classical,-1.7666814936559556,-2.398306412622174
0.24675927,112.34714674,785.2002370301627,0.0499063497726393,-256.51672,199.02234,-9.646074,-4.3331294,11.056749,-1.00539,-6.3676805,-4.4520965,-0.95355576,-2.389464,-0.081715494,4.3608017,3.8044286,0.005827552,Jon Batiste - Für Elise - Batiste_segment_30_60.wav,classical,2,classical,-2.2757526377405526,-1.3808562161103919
0.21792592,135.99917763,799.2472028744563,0.0515098926083591,-273.00363,196.28755,-7.5994143,-3.6654975,10.89787,-2.8847723,-6.0691295,-2.0519986,0.16240354,0.21481408,0.5442605,1.8905474,1.5040615,0.0052944496,Jon Batiste - Für Elise - Batiste_segment_60_90.wav,classical,2,classical,-2.300400171069907,-1.3297534226901144
0.1864072,184.5703125,897.5716315758058,0.0568885448916408,-327.01358,180.9896,0.72659427,-4.281752,3.413505,-6.060726,-7.2522902,-3.8492994,1.6011165,5.298033,9.633445,11.88734,8.986912,0.0043687746,Jon Batiste - Für Elise - Batiste_segment_90_120.wav,classical,2,classical,-1.0175997294225756,-1.6865697689866321
0.25891662,135.99917763,748.5308358455961,0.0483326631433823,-250.38727,202.94693,-8.823984,-5.854309,10.354143,-2.7408242,-1.7925978,0.44709358,-0.9167762,-0.5389527,2.0566144,4.6337256,4.8870854,0.0049636075,Jon Batiste - Für Elise - Batiste_segment_120_150.wav,classical,2,classical,-1.7429290218593758,-1.699222265448656
0.2634491,129.19921875,840.4622434632062,0.0456867985681114,-196.7865,204.19652,-37.8514,9.484633,13.321056,-3.9431803,-0.9210092,-3.3213298,-2.4178443,0.26669335,4.8169513,4.8978095,0.46613565,0.005415513,Jon Batiste - Für Elise - Batiste_segment_150_180.wav,classical,2,classical,-1.5653868904351993,-1.2015477248606203
0.26634067,143.5546875,979.3536484624696,0.0613257818546826,-212.384,192.04912,-37.36386,4.8583674,6.7163205,-2.2731926,-3.5519521,-1.3586197,3.2236097,2.6535795,2.6641595,1.577833,-0.34548894,0.0051315436,Jon Batiste - Für Elise - Batiste_segment_180_210.wav,classical,1,classical,-1.4201895965741442,-0.6449441737284546
0.24548925,143.5546875,777.4878049911165,0.048017472305534,-299.62833,191.07487,3.6481953,-5.575909,11.709055,3.7616553,3.6349084,3.0880322,-0.3767842,-2.4906232,-1.0499038,1.3946385,0.51333237,0.00543224,Jon Batiste - Für Elise - Batiste_segment_210_240.wav,classical,2,classical,-1.8421217539659172,-1.9843507030458243
0.41281503,215.33203125,2014.5537137672532,0.0956300133689839,-714.75525,33.56818,19.053816,9.6327,10.092661,9.998826,6.8441305,6.9079905,5.3392797,6.175845,3.9914994,4.9825473,1.9147891,0.071519166,Jon Batiste - Für Elise - Batiste_segment_240_270.wav,classical,0,techno,1.445743605795269,-1.871247225730662
