Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Segment_File_Name,Label
0.19892663,[184.5703125],626.8423654176879,0.04344115833010836,-513.16174,178.67313,42.319157,-1.3700855,-0.068514705,-2.5678747,-5.918084,-6.799877,-5.2173805,-8.743327,-17.86789,-20.671143,-15.847418,0.005494107,"Philip Glass, Katia Labèque, Marielle Labèque - Orphée - Arr. for Piano duet  Act 1- III. La chambre d'Orphée_segment_0_30.wav",classical
0.19688262,[172.265625],533.243717920928,0.03691323106133901,-546.4345,194.41753,51.42783,0.95158476,5.152701,1.2392774,-11.0154505,-16.422558,-13.499767,-12.132875,-15.231556,-15.948511,-12.686551,0.004933074,"Philip Glass, Katia Labèque, Marielle Labèque - Orphée - Arr. for Piano duet  Act 1- III. La chambre d'Orphée_segment_30_60.wav",classical
0.20638944,[198.76802885],546.4122588627544,0.03869515528250774,-517.2224,183.19537,49.88603,-0.79972464,0.6390269,1.5161266,-4.2443476,-9.3269005,-10.124375,-13.288918,-19.130463,-19.79481,-15.546603,0.005373574,"Philip Glass, Katia Labèque, Marielle Labèque - Orphée - Arr. for Piano duet  Act 1- III. La chambre d'Orphée_segment_60_90.wav",classical
0.20793062,[83.35433468],650.8929456332057,0.034728615147292995,-585.6839,149.6321,63.630733,15.114818,6.3882604,3.89715,-5.2477074,-14.486979,-17.551052,-16.784594,-15.909574,-14.298057,-11.224575,0.004887059,"Philip Glass, Katia Labèque, Marielle Labèque - Orphée - Arr. for Piano duet  Act 1- III. La chambre d'Orphée_segment_90_120.wav",classical
0.2666844,[99.38401442],557.2797455448981,0.03567325367647059,-449.67468,173.16986,45.728085,-3.3930871,0.98236406,0.71783596,-6.6272964,-8.598256,-11.794068,-17.539444,-16.323093,-10.361537,-8.050588,0.0048943358,"Philip Glass, Valentina Lisitsa - The Truman Show- Truman Sleeps - Short Version_segment_0_30.wav",classical
0.23151882,[103.359375],566.5212337438054,0.04189203693401703,-436.85614,177.42564,41.289593,-3.0881517,-0.9324373,-3.1110163,-7.1605268,-9.525368,-11.903166,-13.294483,-12.015455,-9.143965,-7.8165183,0.005521357,"Philip Glass, Valentina Lisitsa - The Truman Show- Truman Sleeps - Short Version_segment_30_60.wav",classical
0.25025833,[103.359375],616.2927233809278,0.0438685933871904,-375.10593,202.3626,15.789969,-9.732207,5.9304776,-6.2297134,-11.759095,-9.489616,-14.378323,-18.961252,-15.436481,-8.360765,-5.432011,0.005181249,"Philip Glass, Valentina Lisitsa - The Truman Show- Truman Sleeps - Short Version_segment_60_90.wav",classical
0.28776336,[92.28515625],510.9597214542118,0.03488716621517028,-436.18253,223.77917,33.538452,-9.742346,8.184678,-0.15964831,-9.680959,-10.277336,-12.316088,-14.067404,-11.798766,-9.669213,-10.825002,0.0035853612,"Philip Glass, Valentina Lisitsa - The Truman Show- Truman Sleeps - Short Version_segment_90_120.wav",classical
0.27928206,[89.10290948],505.13261372771893,0.03628511694562694,-538.0864,219.06154,53.345722,-7.180877,1.6549789,1.0229658,-7.6330447,-10.870081,-13.641596,-14.911021,-11.830478,-9.066009,-7.980475,0.0040039164,"Philip Glass, Valentina Lisitsa - The Truman Show- Truman Sleeps - Short Version_segment_120_150.wav",classical
0.619977,[107.66601562],1351.1734252224892,0.025954692696784923,-820.9694,103.43101,58.451138,28.891047,24.237576,15.901688,10.683481,10.352757,4.8411646,4.9493403,1.5746772,5.8751464,3.0609868,0.004858235,"Philip Glass, Valentina Lisitsa - The Truman Show- Truman Sleeps - Short Version_segment_150_180.wav",classical
0.2306607,[95.703125],528.0364875430598,0.03137169238583591,-381.7325,192.97256,29.974749,20.731281,14.961818,3.1184225,2.5250816,-0.44692248,-9.69928,-19.633932,-20.54658,-9.513987,-4.8184123,0.0044210423,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_0_30.wav,classical
0.2305456,[184.5703125],590.6086085272708,0.03547333047116873,-353.15518,182.53612,26.81681,18.293598,11.197713,-4.1761174,3.1391985,0.25843164,-10.436637,-14.115134,-13.480248,-11.07462,-8.71832,0.004385006,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_30_60.wav,classical
0.24915448,[184.5703125],624.8643782934373,0.03429760061919505,-323.30603,196.75372,5.473556,21.993614,10.659722,-2.9121037,5.23679,-2.8328671,-9.311141,-13.309594,-15.17364,-7.390285,-9.052529,0.003696258,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_60_90.wav,classical
0.24426205,[95.703125],759.4911773866255,0.04181796330785604,-306.15442,191.70367,-4.5911674,22.733652,3.71892,-3.304554,1.6536642,-6.3765345,-8.367331,-7.05182,-11.114436,-5.8671403,-7.5069485,0.003808032,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_90_120.wav,classical
0.2452803,[95.703125],584.5372946388873,0.03286072344233746,-356.58026,188.51076,25.87485,24.07409,13.149024,2.0624568,5.888365,3.7878845,-7.93135,-17.9053,-19.832542,-10.12593,-3.5430913,0.0038783504,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_120_150.wav,classical
0.23764355,[61.5234375],543.9761850560905,0.03316759989357585,-368.76385,185.72116,35.67146,19.488688,11.897915,-3.0464818,3.6758084,2.1924655,-9.717628,-14.911816,-16.960592,-11.481851,-4.609575,0.004055831,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_150_180.wav,classical
0.2942855,[198.76802885],595.3050113333821,0.0283373191998839,-387.4314,171.6042,26.572302,25.493717,14.897714,0.38486096,6.4405756,1.4770671,-8.144956,-13.490983,-14.005799,-7.5318456,-3.9431708,0.00440602,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_180_210.wav,classical
0.108264744,[135.99917763],401.122424940159,0.015012770432692307,-1114.4194,9.276929,2.0674858,2.5731306,1.6512798,1.6050558,0.8883241,0.8314466,0.4659008,0.53748363,0.25499275,0.20466146,0.08241779,0.29150423,Plínio Fernandes - Comptine d'un autre été - L'Après-midi (Arr. for Guitar by Sérgio Assad) - From 'Amélie'_segment_210_240.wav,classical
0.22389178,[112.34714674],1109.9889338912865,0.07645154073142414,-454.38986,154.49695,-28.908215,25.205526,6.47449,-2.84187,-7.1392,-10.728241,-11.668049,-5.124048,-5.647212,-2.857326,-7.167447,0.0019409779,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_0_30.wav",classical
0.22434185,[112.34714674],1164.6357946437406,0.08204787877321981,-406.77927,160.67407,-33.08014,30.366676,11.337539,0.25668195,-1.4888368,-2.6940923,-2.525784,1.3600726,-7.93747,-13.184053,-10.565575,0.001817823,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_30_60.wav",classical
0.25175664,[129.19921875],1483.9459529247463,0.08024138931888544,-204.22595,135.31186,-20.333303,21.65144,-1.621203,-2.7965977,-8.417628,-1.0018362,-7.3196063,-5.0381436,-11.324239,0.47925037,-3.2546537,0.0017570349,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_60_90.wav",classical
0.27855235,[135.99917763],1592.307783276342,0.07924404085236068,-191.53981,132.40334,-22.286705,20.996693,-5.331103,-2.0711458,-10.002726,-4.89885,-11.748718,-0.99550647,-8.688927,-1.8626709,-6.270377,0.0017633124,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_90_120.wav",classical
0.2992112,[184.5703125],1916.4854363536076,0.10169515225909442,-108.143166,113.241646,-24.501566,15.648836,-5.52258,-2.1992831,-9.595196,-1.3784437,-10.92108,-2.2793727,-6.349378,1.5696368,-3.7239685,0.0020223467,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_120_150.wav",classical
0.26198456,[71.77734375],1356.3709283392948,0.06808311060855263,-259.75058,139.40923,-21.50407,21.701504,2.623451,-2.1565022,-5.094118,-1.9829195,-7.3875394,-2.9050608,-7.6730585,0.06941145,-3.324948,0.0018669734,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_150_180.wav",classical
0.53870225,[117.45383523],1713.8889019119397,0.04296875,-723.2754,97.18669,24.639153,28.201466,21.647133,17.343609,8.691793,12.521156,7.696425,7.5450177,2.375029,6.719293,3.2005644,0.01740594,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich - Swan Lake (Suite), Op.20a, TH 219- 1. Scene - Swan Theme_segment_180_210.wav",classical
0.23857997,[172.265625],1276.8343318624654,0.06036735983455882,-393.71906,134.27873,-0.90830433,30.720718,-0.90668327,-4.383604,-6.659791,1.4460644,-9.778848,-1.9500607,-11.44785,-5.879523,-1.4798275,0.0019500781,"Pyotr Ilyich Tchaikovsky, Daniel Lozakovich, Stanislav Soloviev - Six Pieces, Op. 51, TH 143- VI. Valse sentimentale. Tempo di Valse_segment_0_30.wav",classical
0.22941896,[129.19921875],1310.71103409767,0.06508501838235294,-367.32855,133.59776,2.7468812,29.507383,-1.538656,-4.910109,-4.793809,-0.7707819,-11.968193,-3.8236117,-14.154499,-5.7021875,0.62997293,0.0019454845,"Pyotr Ilyich Tchaikovsky, Daniel Lozakovich, Stanislav Soloviev - Six Pieces, Op. 51, TH 143- VI. Valse sentimentale. Tempo di Valse_segment_30_60.wav",classical
0.25113145,[129.19921875],1100.6448863776668,0.053667098006965945,-379.8898,154.40479,-1.5956929,34.309837,-0.65420276,-3.6066725,-3.2457876,-2.4096472,-4.83467,-0.05090115,-9.668996,-2.7865758,0.48608285,0.0019430101,"Pyotr Ilyich Tchaikovsky, Daniel Lozakovich, Stanislav Soloviev - Six Pieces, Op. 51, TH 143- VI. Valse sentimentale. Tempo di Valse_segment_60_90.wav",classical
0.23661172,[123.046875],1243.429200458803,0.06261677933920279,-406.16412,135.78648,4.838806,31.990349,5.1266804,-6.0859675,-1.0811471,0.44956702,-3.531524,-1.1812041,-12.704042,-4.924292,-0.6293122,0.0019812074,"Pyotr Ilyich Tchaikovsky, Daniel Lozakovich, Stanislav Soloviev - Six Pieces, Op. 51, TH 143- VI. Valse sentimentale. Tempo di Valse_segment_90_120.wav",classical
0.3575454,[112.34714674],1117.5928998156471,0.03964060411096257,-525.17505,139.86542,4.5112987,39.239193,7.556984,1.5864357,0.9461478,3.9675467,4.285395,8.903297,-0.54970366,1.4010885,0.7691814,0.0023815918,"Pyotr Ilyich Tchaikovsky, Daniel Lozakovich, Stanislav Soloviev - Six Pieces, Op. 51, TH 143- VI. Valse sentimentale. Tempo di Valse_segment_120_150.wav",classical
0.26569945,[103.359375],1086.1650683231487,0.04539957430340557,-438.19452,142.0722,4.7520194,40.10833,4.3008304,-2.276271,-4.9400477,-4.004055,-3.4356527,-0.2509227,-2.986109,2.5303953,-1.4564776,0.0018765237,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_0_30.wav",classical
0.22289583,[123.046875],1485.565969099723,0.07533023231907894,-369.35468,120.975525,-11.486423,37.955597,-7.841218,-9.618972,-10.385332,-9.3485565,-5.2520156,2.2973263,-4.0441484,0.12586734,-5.1877394,0.0019905258,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_30_60.wav",classical
0.22566313,[129.19921875],1445.9120733692685,0.07175655778347523,-365.27164,124.72627,-14.208625,41.920998,-4.660265,-6.2985134,-5.9971027,-4.8264675,-4.004971,1.2148881,-4.8463254,-0.011634189,-1.8727553,0.0021501076,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_60_90.wav",classical
0.26239434,[135.99917763],1614.1251496246216,0.08042203826431889,-311.2746,114.09505,-10.912589,32.476025,-8.947125,-8.2486725,-9.712716,-7.6129894,-11.615766,-4.5719004,-9.611396,-1.4307328,-9.557482,0.0018787793,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_90_120.wav",classical
0.22546455,[92.28515625],1643.188583284287,0.08881087642705109,-406.2901,108.61499,-10.112095,41.82211,-7.5504184,-8.56589,-10.030444,-8.224301,-2.4182165,5.893735,2.8938189,5.211078,-4.8937135,0.0018924244,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_120_150.wav",classical
0.24776047,[172.265625],1648.7715742340392,0.08932221120356038,-301.44635,116.02532,-8.644886,36.12217,-8.930068,-10.196007,-7.989901,-5.053586,-6.079432,-0.44424948,-8.22178,-4.665464,-7.3128333,0.0018840864,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_150_180.wav",classical
0.24077852,[95.703125],1202.8450804630486,0.0542986134626548,-391.21414,138.17989,-2.76178,43.618404,2.2749197,-8.433162,-2.9716015,-6.377076,-2.3972745,-1.2305751,-8.216175,-5.0047617,-3.6029963,0.0018568923,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_180_210.wav",classical
0.38831386,[112.34714674],2393.8808083172444,0.14699064818961105,-596.8852,72.54552,-12.270022,17.966972,-7.745826,-0.21443743,2.0087419,9.03286,4.720165,6.3095574,-4.0596,-2.2254512,-3.3759022,0.0028251747,"Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding - Souvenir d'un lieu cher, Op. 42- 3. Mélodie_segment_210_240.wav",classical
0.3223075,[129.19921875],877.9772110591517,0.0549146339251161,-491.61533,168.09651,21.848028,12.665199,-3.080186,9.875089,3.7902982,6.1861205,0.93134695,6.1461134,4.8687105,6.838985,-2.2199738,0.0037302373,"Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev - The Nutcracker, Op. 71, TH.14  Act 2- No. 14c Pas de deux- Variation II (Dance of the Sugar-Plum Fairy)_segment_0_30.wav",classical
0.27337223,[135.99917763],1050.8602617303236,0.06035488825464396,-364.4287,173.76747,-11.302763,7.427795,-13.205187,-6.119772,-7.734414,-5.5735984,-9.1753235,0.17906637,-3.8621476,-1.3525339,-2.9389162,0.0024738275,"Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev - The Nutcracker, Op. 71, TH.14  Act 2- No. 14c Pas de deux- Variation II (Dance of the Sugar-Plum Fairy)_segment_30_60.wav",classical
0.25139722,[123.046875],1552.8852837227782,0.11015995368130804,-438.21298,133.6598,-30.355831,3.7464066,-5.4982557,2.9381561,-2.327009,10.071203,-1.3546969,4.733348,3.174383,2.4492967,-5.624972,0.0031843462,"Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev - The Nutcracker, Op. 71, TH.14  Act 2- No. 14c Pas de deux- Variation II (Dance of the Sugar-Plum Fairy)_segment_60_90.wav",classical
0.3230443,[86.1328125],1295.6097721190276,0.0780853177002709,-356.83002,148.78957,-27.839699,6.0691857,-1.8582163,4.879692,-4.2717733,8.262664,2.633365,2.5362413,-0.6656957,-0.7004015,-8.190855,0.0028077755,"Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev - The Nutcracker, Op. 71, TH.14  Act 2- No. 14c Pas de deux- Variation II (Dance of the Sugar-Plum Fairy)_segment_90_120.wav",classical
0.31169778,[172.265625],1358.5736604857552,0.08560448810146444,-294.14703,147.09254,-17.993647,24.20689,5.439604,4.247721,8.256167,2.1839528,-11.545523,9.736849,-5.0078106,1.0262058,-9.091006,0.014556122,"Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev - The Nutcracker, Op. 71, TH.14  Act 2- No. 14c Pas de deux- Variation II (Dance of the Sugar-Plum Fairy)_segment_120_150.wav",classical
0.23645766,[117.45383523],518.4876804154898,0.03055537079140867,-437.07632,179.87297,53.59652,10.861049,14.781921,8.107774,-8.302399,-20.128323,-22.737366,-13.237364,-4.034534,-6.9355392,-12.821735,0.004064416,"Quique Sinesi, Zsófia Boros - El abrazo_segment_0_30.wav",classical
0.27300954,[73.828125],459.0001886063346,0.027071642801857584,-430.80945,168.26944,63.669228,17.763424,14.318186,6.8909545,-8.129576,-18.960533,-20.684895,-12.06809,-3.8354824,-6.262336,-11.668036,0.0038687377,"Quique Sinesi, Zsófia Boros - El abrazo_segment_30_60.wav",classical
0.2653357,[95.703125],450.5581873613591,0.023284061774380804,-469.16843,141.36736,66.17364,26.005926,18.730104,12.089774,-2.4100776,-14.757322,-17.230698,-10.033858,-2.2635083,-2.7242355,-7.8879976,0.004067011,"Quique Sinesi, Zsófia Boros - El abrazo_segment_60_90.wav",classical
0.23995805,[95.703125],441.3375738909163,0.02552176555243808,-472.96332,155.71109,66.86554,24.238518,17.486706,9.941016,-5.0110474,-17.479292,-21.008324,-13.488414,-4.5491357,-5.470251,-10.815658,0.0037300389,"Quique Sinesi, Zsófia Boros - El abrazo_segment_90_120.wav",classical
0.28416392,[95.703125],474.47570854866365,0.026755696110681116,-474.71786,155.06854,64.59612,23.740536,17.819613,9.2577505,-4.5287,-14.094678,-16.924526,-10.997415,-2.887752,-3.6071248,-9.441117,0.0038454966,"Quique Sinesi, Zsófia Boros - El abrazo_segment_120_150.wav",classical
0.25873,[103.359375],565.5490099181782,0.029318038893188854,-521.0424,169.82253,55.748512,18.61947,20.006172,10.986592,-5.825605,-15.404841,-17.397041,-11.364597,-3.280631,-4.0410376,-8.637084,0.0038368155,"Quique Sinesi, Zsófia Boros - El abrazo_segment_150_180.wav",classical
0.33709827,[151.99908088],948.623021924926,0.02926746046686747,-575.90045,107.01374,52.95947,27.670383,22.131008,14.219244,2.6034703,-5.8979197,-9.664459,-6.9972053,-1.88474,-1.4902829,-5.336132,0.008575321,"Quique Sinesi, Zsófia Boros - El abrazo_segment_180_210.wav",classical
0.21830161,[71.77734375],561.769763153163,0.04035727675116099,-521.8075,175.52513,51.84564,0.41792586,3.849324,3.0350795,-6.7910967,-10.659276,-7.845467,-5.7127085,-6.720809,-6.8677406,-3.7307975,0.0048546554,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_0_30.wav",classical
0.2317572,[67.99958882],570.7569803124371,0.04056400263641641,-538.1187,180.53654,49.874435,-3.043103,3.4275258,4.4520926,-5.9438305,-10.895917,-9.050082,-6.547734,-6.175285,-6.9554143,-6.1057234,0.005560637,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_30_60.wav",classical
0.19177483,[78.30255682],615.1909476476444,0.040529989236648606,-524.4867,163.09827,39.906155,1.2929937,5.595401,-2.6058512,-12.25239,-13.279958,-10.701895,-9.2435665,-10.085378,-9.372361,-4.695407,0.006261241,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_60_90.wav",classical
0.1996716,[123.046875],590.8499546997032,0.04256399054276316,-492.228,184.27399,38.63897,-3.9413056,4.001688,-3.1179285,-12.56981,-13.812216,-11.299897,-9.056166,-8.452154,-6.949961,-2.9980152,0.0051463586,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_90_120.wav",classical
0.20234576,[78.30255682],665.5749137487983,0.04556548410893963,-538.1611,157.52579,39.12379,-6.787395,-0.928786,-1.0581883,-9.735554,-13.068758,-11.8099985,-10.068545,-8.291171,-6.3831377,-3.3112733,0.0074179564,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_120_150.wav",classical
0.20597981,[107.66601562],597.5186893409216,0.03725034164570434,-603.998,150.64043,64.77784,15.99271,5.8589907,2.039286,-3.9856098,-8.3683,-10.984218,-11.71914,-10.537224,-7.2723794,-1.2997452,0.006697704,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_150_180.wav",classical
0.23747677,[86.1328125],746.6813328322146,0.03530061798568111,-649.3654,149.86197,60.81504,14.185139,9.544742,6.9855313,-2.2889469,-6.9924626,-5.346088,-2.4794705,-1.6613095,-3.4099536,-5.000907,0.0055098073,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_180_210.wav",classical
0.35070524,[129.19921875],1099.4572153584984,0.023425431256436664,-768.33185,109.858696,42.788113,21.924683,15.350241,7.9820385,8.666023,1.0408258,2.832627,0.48809066,-1.9116485,-1.2016132,3.9946783,0.0025506732,"Richard Strauss, Angela Hewitt - Morgen, Op. 27 No. 4 (Arr. Reger for Piano)_segment_210_240.wav",classical
0.2617935,[99.38401442],1949.880502200431,0.11660473708397832,-203.72484,99.39679,-49.8047,14.512437,-13.93379,3.4233613,-13.220625,-9.429209,-11.565756,2.1902719,-3.0580876,-3.2300994,-13.38136,0.0021960184,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_0_30.wav",classical
0.298004,[95.703125],2022.0383989616246,0.11381261488970588,-141.13937,103.15075,-46.937157,9.758065,-15.503317,-2.050248,-16.103031,-8.52073,-15.134079,-6.027711,-12.546797,-5.0187936,-6.2186737,0.002004081,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_30_60.wav",classical
0.30869812,[92.28515625],2141.3274826001298,0.12305632316660217,-124.843315,98.44218,-43.98918,8.89755,-15.853239,-0.2262409,-14.850966,-4.6510754,-12.448933,-2.3967924,-9.593785,-2.9552853,-7.1771026,0.0022533054,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_60_90.wav",classical
0.34874192,[92.28515625],1997.4567323775411,0.10723669093459752,-142.75558,112.36275,-26.334099,24.17765,-10.912966,3.5535557,-8.406849,-0.07140471,-8.097824,-0.38172105,-7.732065,-0.4849911,-2.9624987,0.0019946725,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_90_120.wav",classical
0.35618046,[86.1328125],2244.8815492907097,0.12309335997968267,-61.448517,99.74938,-21.83823,17.35609,-7.5180182,6.191074,-6.663417,0.41547915,-9.193627,0.47309318,-6.7490606,-0.5086971,-4.671033,0.002247546,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_120_150.wav",classical
0.35759643,[92.28515625],1980.7075915721136,0.1006369575996517,-48.63945,110.893456,-15.830752,20.756159,-7.4743123,3.178234,-9.463871,1.2551938,-9.350664,1.0401325,-6.6207156,0.5014962,-6.25175,0.0018466358,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_150_180.wav",classical
0.53805315,[117.45383523],2225.994333025756,0.13937904094827586,-544.4172,60.6582,13.105066,12.439102,5.0408063,3.6432714,1.1585294,1.6198119,-0.6905339,-0.14023264,-0.7505481,0.71943355,1.9702957,0.025111707,"Richard Wagner, Wiener Philharmoniker, Sir Georg Solti - Die Walküre, WWV 86B - Concert version  Dritter Aufzug- The Ride of the Valkyres_segment_180_210.wav",classical
0.21184988,[135.99917763],513.6141947793202,0.03504098236745356,-481.26703,175.51302,64.99214,13.775109,11.345365,11.589632,5.2515364,-0.44798124,-4.154236,-4.7056518,-2.8103485,-4.0368605,-7.8613214,0.0064394586,"Robert Schumann, Víkingur Ólafsson - Kinderszenen, Op. 15- No. 7, Träumerei - Upright Piano_segment_0_30.wav",classical
0.215316,[129.19921875],451.451798568255,0.02961622303115325,-489.74142,183.5943,67.50641,16.469177,13.772437,11.4310255,3.2283478,-3.0071344,-6.9861574,-6.948822,-2.9232519,-2.272424,-6.431717,0.005458984,"Robert Schumann, Víkingur Ólafsson - Kinderszenen, Op. 15- No. 7, Träumerei - Upright Piano_segment_30_60.wav",classical
0.21972674,[143.5546875],484.811886408296,0.03292912816853715,-491.6309,172.4929,68.19611,18.434467,12.886771,10.657126,3.4452875,-3.1153667,-7.0306406,-7.0936527,-5.141669,-5.6192026,-7.820244,0.005095165,"Robert Schumann, Víkingur Ólafsson - Kinderszenen, Op. 15- No. 7, Träumerei - Upright Piano_segment_60_90.wav",classical
0.20999676,[123.046875],519.280275572986,0.03477643370259288,-507.00638,169.3676,65.748985,18.18802,11.348738,7.8033996,1.9799665,-3.145022,-6.049208,-4.891568,-2.1531174,-3.7840407,-8.449104,0.0053824126,"Robert Schumann, Víkingur Ólafsson - Kinderszenen, Op. 15- No. 7, Träumerei - Upright Piano_segment_90_120.wav",classical
0.23096362,[61.5234375],590.1662600448904,0.0325304155379257,-535.27466,151.35664,69.77057,27.330414,16.296762,11.477846,6.279547,1.0347723,-3.8156533,-5.23413,-3.9881933,-5.2697687,-7.9798794,0.005041954,"Robert Schumann, Víkingur Ólafsson - Kinderszenen, Op. 15- No. 7, Träumerei - Upright Piano_segment_120_150.wav",classical
0.5430286,[107.66601562],2185.640275918342,0.06864935427295918,-735.3562,84.80853,28.121912,30.828794,18.632359,19.140572,11.782502,12.096062,4.3973336,6.95934,2.30438,5.2370024,0.02215433,0.004943425,"Robert Schumann, Víkingur Ólafsson - Kinderszenen, Op. 15- No. 7, Träumerei - Upright Piano_segment_150_180.wav",classical
0.27429298,[184.5703125],1235.9925102451298,0.06761712703173374,-441.55588,152.97298,-20.58306,27.112516,-1.471823,-5.9269457,-4.5638847,-5.522767,-6.253032,-1.8812815,-6.3975034,-1.7686577,-3.8772082,0.0024867333,"Samuel Coleridge-Taylor, Chineke! Orchestra, Anthony Parnther - Petite Suite de Concert, Op. 77- III. Un sonnet d'amour_segment_0_30.wav",classical
0.2609232,[123.046875],1455.2322354765904,0.07771003652283281,-383.05215,134.31602,-31.702291,36.60955,-1.0555081,-1.6048244,-6.2169776,-5.617396,-8.539359,-0.5931425,-4.8416514,2.5862322,-1.0742217,0.0018069997,"Samuel Coleridge-Taylor, Chineke! Orchestra, Anthony Parnther - Petite Suite de Concert, Op. 77- III. Un sonnet d'amour_segment_30_60.wav",classical
